LSOA11CD,primary_code,primary_type,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,OUT,MEU,HDU
E01003969,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999969,0,0,0,0,0
E01004016,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000037,0,0,0,0,0,0
E01004034,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.825808654,0,0.174191342,0,0,0
E01004049,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.00000001,0,0,0,0,0,0
E01004059,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.555295713,0.444704307,0,0,0,0,0
E01004087,ACS,Accessible suburbia,0,0.669473291,0,0,0.007074118,0,0,0,0.318540655,0.004911919,0,0,0,0,0,0,0
E01004135,DIS,Disconnected suburbia,0,0.076528328,0,0,0,7.21E-05,0,0.82907361,0,0.094325941,0,0,0,0,0,0,0
E01004148,DIS,Disconnected suburbia,0,0,0,0,0,0,0,0.750924884,0.229039319,0.020035791,0,0,0,0,0,0,0
E01004163,DIS,Disconnected suburbia,0,0,0.190273247,0,0,0,0,0.707913839,0.026987409,0.074825518,0,0,0,0,0,0,0
E01004188,DIS,Disconnected suburbia,0,0,0.27875982,0,0.264961907,0,0,0.293037393,0.163240907,0,0,0,0,0,0,0,0
E01004228,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999977,0,0,0,0,0
E01004250,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999988,0,0,0,0,0
E01004255,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999984,0,0,0,0,0
E01004294,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996934894,0,0.0030651,0
E01004315,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000039,0,0,0
E01004323,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.922517966,0,0.077482017,0,0,0
E01004341,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.005078108,0.994921926,0,0,0,0,0
E01004374,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.163844486,0.836155495,0,0,0,0,0
E01004375,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.328433764,0.671566254,0,0,0,0,0
E01004381,DRN,Dense residential neighbourhoods,0,0,0,0,0.13821333,0,0,0,0.861786695,0,0,0,0,0,0,0,0
E01004416,OPS,Open sprawl,0,0,0.581686296,0,0,0,0,0.055928958,0.362384774,0,0,0,0,0,0,0,0
E01004428,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000039,0,0,0,0,0,0
E01004429,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.99999995,0,0,0,0,0,0
E01004467,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.399098963,0.057051049,0.54385,0,0,0,0,0,0
E01004472,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.3262088,0.673791213,0,0,0,0,0
E01004501,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.466315832,0,0.533684174,0,0,0,0,0,0
E01004505,DUN,Dense urban neighbourhoods,0,0,0,0,0.02092178,0,0,0,0.400076209,0,0.579002007,0,0,0,0,0,0
E01004512,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.039845359,0.960154651,0,0,0,0,0
E01004548,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.884090744,0.115909213,0,0,0,0,0
E01004554,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.000159073,0.99984091,0,0,0,0,0
E01004564,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.99433941,0,0.005660625,0,0,0
E01004585,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000001,0,0,0,0,0
E01004593,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.975762015,0.02423796,0,0,0,0,0
E01004599,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.895237299,0.104762685,0,0,0,0,0
E01004641,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.221661573,0,0.778338458,0,0,0,0,0,0
E01004644,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.432981302,0,0.56701873,0,0,0,0,0,0
E01004646,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0.001276395,0.997359068,0.00136451,0,0,0,0,0
E01004666,MEU,Metropolitan urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111129908,0,0.888870116,0
E01004693,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999981,0,0,0
E01004699,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999975,0,0,0
E01004728,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.998759339,0,0.001240692,0,0,0
E01004737,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000007,0,0,0
E01004756,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.200847545,0,0.79915248,0,0,0
E01004766,GRQ,Gridded residential quarters,0,0,0.373993304,0,0,0.457736649,0,0,0.168270013,0,0,0,0,0,0,0,0
E01004769,OPS,Open sprawl,0,0.365934233,0.634065789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004787,ACS,Accessible suburbia,0,0.4337486,0.116745512,0,0.058073463,0,0,0,0.064083798,0.32734864,0,0,0,0,0,0,0
E01004800,OPS,Open sprawl,0,0,1.000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004815,GRQ,Gridded residential quarters,0,0,0,0,0,0.955949686,0,0,0.036797333,0.007252977,0,0,0,0,0,0,0
E01004833,OPS,Open sprawl,0,0.041441292,0.704747358,0,0,0.009890415,0.128536258,0,0.10948837,0.005896273,0,0,0,0,0,0,0
E01004860,GRQ,Gridded residential quarters,0,0.0288176,0,0,0,0.95798255,0,0,0.013199843,0,0,0,0,0,0,0,0
E01004877,DRN,Dense residential neighbourhoods,0,0.006608624,0,0,0,0.070272707,0,0,0.885152571,0.037966117,0,0,0,0,0,0,0
E01004889,URB,Urban buffer,0.009497182,0.049396931,0.127161092,0,0.053728069,0.251418788,0.341891703,0,0,0.16690622,0,0,0,0,0,0,0
E01004904,URB,Urban buffer,0,0,0.319237275,0,0,0,0.680762725,0,0,0,0,0,0,0,0,0,0
E01004912,OPS,Open sprawl,0,0.179104289,0.820895716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004919,GRQ,Gridded residential quarters,0,0.207229907,0.032824906,0,0.000794698,0.465505982,0,0,0,0.293644487,0,0,0,0,0,0,0
E01004947,GRQ,Gridded residential quarters,0,0,0,0,0,0.835776606,0,0,0.113636398,0.050586946,0,0,0,0,0,0,0
E01004949,ACS,Accessible suburbia,0,0.529442809,0.470557209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004959,DRN,Dense residential neighbourhoods,0,0.034516714,0.158079406,0,0,0.258638819,0,0,0.425286189,0.021461004,0.102017871,0,0,0,0,0,0
E01004963,OPS,Open sprawl,0,0.013692698,0.85395101,0,0,0.076873959,0,0.012483449,0.030797079,0.012201786,0,0,0,0,0,0,0
E01005016,OPS,Open sprawl,0,0,0.438431656,0,0,0.077594646,0.397595765,0,0.074589534,0.011788372,0,0,0,0,0,0,0
E01005022,URB,Urban buffer,0.086716785,0,0.361585626,0,0,0,0.551697575,0,0,0,0,0,0,0,0,0,0
E01005034,OPS,Open sprawl,0,0.248251061,0.680573045,0,0,0,0,0,0.036314961,0.034860965,0,0,0,0,0,0,0
E01005070,WAL,Warehouse/Park land,0,0,0.46229611,0,0.536040572,0,0,0,0.00166331,0,0,0,0,0,0,0,0
E01005076,CRN,Connected residential neighbourhoods,0,0.000640965,0,0,0,0,0,0,0,0.999359005,0,0,0,0,0,0,0
E01005079,OPS,Open sprawl,0,0.022448046,0.423528525,0,0.240391941,0,0,5.32E-06,0,0.313626158,0,0,0,0,0,0,0
E01005084,CRN,Connected residential neighbourhoods,0,0.01261338,0.232764598,0,0.145613945,0,0,0.005738165,0,0.60326989,0,0,0,0,0,0,0
E01005097,DRN,Dense residential neighbourhoods,0,0,0.114813242,0,0.054861699,0.006201439,0,0,0.748956583,0.075167027,0,0,0,0,0,0,0
E01005119,DIS,Disconnected suburbia,0,0.184444412,0.172106894,0,0,0,0,0.592947578,0,0.05050112,0,0,0,0,0,0,0
E01005121,ACS,Accessible suburbia,0,0.772573887,0,0,0,0,0,0.048690519,0,0.178735617,0,0,0,0,0,0,0
E01005123,ACS,Accessible suburbia,0,0.938030652,0,0,0,0,0,0,0,0.061969375,0,0,0,0,0,0,0
E01005158,CRN,Connected residential neighbourhoods,0,0.007630537,0.045658448,0,7.80E-06,0.017703799,0,0,0.019611682,0.90938772,0,0,0,0,0,0,0
E01005198,DRN,Dense residential neighbourhoods,0,0.036163524,0,0,0,0.106789783,0,0,0.595561885,0.261484784,0,0,0,0,0,0,0
E01005214,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.00000003,0,0,0,0,0,0
E01005232,DRN,Dense residential neighbourhoods,0,0,0.02715491,0,0,0,0,0,0.891015359,0.016869108,0.064960652,0,0,0,0,0,0
E01005239,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.237452787,0,0.762547213,0,0,0,0,0,0
E01005268,OPS,Open sprawl,0,0.053812031,0.73069056,0,0,0,0,0.21549743,0,0,0,0,0,0,0,0,0
E01005271,DRN,Dense residential neighbourhoods,0,0.235568596,0,0,0,0.152984371,0,0,0.366842159,0.244604887,0,0,0,0,0,0,0
E01005273,GRQ,Gridded residential quarters,0,0.023965747,0,0,0,0.959314994,0,0,0,0.016719266,0,0,0,0,0,0,0
E01005286,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.725747722,0.155985541,0.118266748,0,0,0,0,0,0
E01005287,CRN,Connected residential neighbourhoods,0,0.03335936,0,0,0,0,0,0,0.213914272,0.728105065,0.024621306,0,0,0,0,0,0
E01005288,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.193839803,0,0.806160227,0,0,0,0,0,0
E01005309,DRN,Dense residential neighbourhoods,0,0.058955741,0,0,0,0.009614977,0,0,0.635736275,0.280843386,0.014849649,0,0,0,0,0,0
E01005311,DRN,Dense residential neighbourhoods,0,0.321214748,0,0,0,0,0,0,0.604798556,0.073986693,0,0,0,0,0,0,0
E01005313,WAL,Warehouse/Park land,0,0,0,0,0.748152061,0,0,0,0.251847924,0,0,0,0,0,0,0,0
E01005319,WAL,Warehouse/Park land,0,0,0,0,0.947054642,0,0,0,0.042523825,0.010421502,0,0,0,0,0,0,0
E01005367,OPS,Open sprawl,0,0.054251089,0.922018928,0,0.000590042,0,0.003322232,0.019817682,0,0,0,0,0,0,0,0,0
E01005369,OPS,Open sprawl,0,0,0.80788204,0,0.000797831,0.007026909,0,0,0.120260384,0.054588394,0.009444453,0,0,0,0,0,0
E01005374,CRN,Connected residential neighbourhoods,0,0.243742285,0.025291093,0,0,0.157953415,0,0,0,0.573013163,0,0,0,0,0,0,0
E01005396,URB,Urban buffer,0,0.000243374,0.180564128,0,0,0,0.535573236,0.283619252,0,0,0,0,0,0,0,0,0
E01005440,OPS,Open sprawl,0,0,0.999626667,0,0,0,0.000373351,0,0,0,0,0,0,0,0,0,0
E01005442,OPS,Open sprawl,0,0.030575289,0.485623175,0,0,0,0.483801563,0,0,0,0,0,0,0,0,0,0
E01005448,GRQ,Gridded residential quarters,0,0,0,0,0,1.000000029,0,0,0,0,0,0,0,0,0,0,0
E01005476,OPS,Open sprawl,0,0,0.960355739,0,0,0,0,0.001015264,0.011084631,0.027544398,0,0,0,0,0,0,0
E01005480,CRN,Connected residential neighbourhoods,0,0.059485121,0.154442043,0,0,0.284474627,0,0,0,0.501598225,0,0,0,0,0,0,0
E01005488,URB,Urban buffer,0,0,0.068688955,0,0,0,0.931311027,0,0,0,0,0,0,0,0,0,0
E01005499,URB,Urban buffer,0.255405556,0,0.044164415,0,0,0.000344766,0.698127325,0,0.001957937,0,0,0,0,0,0,0,0
E01005535,OPS,Open sprawl,0,0,0.819833288,0,0.022130549,0,0,0.158036183,0,0,0,0,0,0,0,0,0
E01005540,OPS,Open sprawl,0,0.013907883,0.814292563,0,0,0,0,0.000584168,0.125608738,0.045606673,0,0,0,0,0,0,0
E01005545,ACS,Accessible suburbia,0,0.649100636,0.350899362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005572,OPS,Open sprawl,0,0.333618842,0.623508771,0,0,0,0.042872394,0,0,0,0,0,0,0,0,0,0
E01005586,OPS,Open sprawl,0,0,0.742404391,0,0.163700983,0,0,0.09389462,0,0,0,0,0,0,0,0,0
E01005589,OPS,Open sprawl,0,0,0.595398362,0,0,0,0,0,0.404601626,0,0,0,0,0,0,0,0
E01005602,WAL,Warehouse/Park land,0,0,0.033910532,0,0.395615277,0,0,0.089307486,0.278996147,0.202170555,0,0,0,0,0,0,0
E01005618,OPS,Open sprawl,0,0.077924014,0.460215601,0,0.085181303,0,0.363764982,0.012914114,0,0,0,0,0,0,0,0,0
E01005634,OPS,Open sprawl,0,0.084596851,0.845567024,0,0,0.000410726,0,0.018548045,0,0.050877386,0,0,0,0,0,0,0
E01005649,ACS,Accessible suburbia,0,0.470283777,0,0,0,0,0,0,0.318990994,0.210725231,0,0,0,0,0,0,0
E01005658,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.142667449,0,0.857332544,0,0,0,0,0,0
E01005663,ACS,Accessible suburbia,0,0.751044226,0.158029226,0,0,0,0,0.018768655,0,0.072157905,0,0,0,0,0,0,0
E01005688,OPS,Open sprawl,0,0.211228316,0.497166944,0,0,0.125541965,0,0,0.110342649,0.05572011,0,0,0,0,0,0,0
E01005690,ACS,Accessible suburbia,0,0.750858555,0,0,0,0,0,0,0.249141425,0,0,0,0,0,0,0,0
E01005708,DRN,Dense residential neighbourhoods,0,0.035454952,0.123667573,0,7.16E-05,0,0,0,0.724742309,0.116063567,0,0,0,0,0,0,0
E01005712,DRN,Dense residential neighbourhoods,0,0.20500938,0,0,0,0.023733652,0,0,0.649400069,0.121856935,0,0,0,0,0,0,0
E01005713,OPS,Open sprawl,0,0.455038207,0.505648456,0,0,0,0,0.016022791,0,0.023290549,0,0,0,0,0,0,0
E01005746,OPS,Open sprawl,0,0.011106491,0.665210243,0,0,0,0,0.323683275,0,0,0,0,0,0,0,0,0
E01005751,ACS,Accessible suburbia,0,0.742020213,0.228513321,0,0.012481141,0,0,0.016985296,0,0,0,0,0,0,0,0,0
E01005754,OPS,Open sprawl,0,0,0.772332313,0,0.227667706,0,0,0,0,0,0,0,0,0,0,0,0
E01005768,OPS,Open sprawl,0,0.255855927,0.744144038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005849,OPS,Open sprawl,0,0.344916042,0.359291261,0,0,0,0.2957927,0,0,0,0,0,0,0,0,0,0
E01005865,ACS,Accessible suburbia,0,0.969523839,0.030476131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005871,OPS,Open sprawl,0,0.001802979,0.707148305,0,0,0,0,0,0.253380974,0.037667783,0,0,0,0,0,0,0
E01005884,OPS,Open sprawl,0,0.181258203,0.436487136,0,0,0,0.382254656,0,0,0,0,0,0,0,0,0,0
E01005891,OPS,Open sprawl,0,0.209463203,0.746447939,0,0,0.005813787,0.018534105,0.003775524,0.008350048,0.007615387,0,0,0,0,0,0,0
E01005923,URB,Urban buffer,1.37E-07,0.400938874,0.003556562,0,0,0,0.595504422,0,0,0,0,0,0,0,0,0,0
E01005932,URB,Urban buffer,0,0.187757867,0,0,0,0,0.812242175,0,0,0,0,0,0,0,0,0,0
E01005936,OPS,Open sprawl,0,0.096237999,0.903761971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005939,OPS,Open sprawl,0,0.149514353,0.695225538,0,0,0,0.155260098,0,0,0,0,0,0,0,0,0,0
E01005946,GRQ,Gridded residential quarters,0,0.296701155,0,0,0,0.698391258,0,0,0.004907595,0,0,0,0,0,0,0,0
E01005952,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.053220931,0,0,0.123819654,0,0.779418309,0.043541133,0,0,0,0,0
E01005955,OPS,Open sprawl,0,0.089485502,0.793159793,0,0,0.05919073,0,0.001051682,0.053994128,0.003118192,0,0,0,0,0,0,0
E01005958,DIS,Disconnected suburbia,0,0,0.270098229,0,0,0,0,0.681189801,0.048711969,0,0,0,0,0,0,0,0
E01005976,ACS,Accessible suburbia,0,0.435692093,0.136252941,0,0,0,0,0.008843891,0.419211072,0,0,0,0,0,0,0,0
E01006019,ACS,Accessible suburbia,0,0.713219604,0.284163813,0,0,0,0,0.002616579,0,0,0,0,0,0,0,0,0
E01006028,DRN,Dense residential neighbourhoods,0,0,0.218265655,0,0,0,0,0.072801952,0.611584101,0,0.097348266,0,0,0,0,0,0
E01006029,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0.012775108,0.478272055,0,0.508952854,0,0,0,0,0,0
E01006036,DRN,Dense residential neighbourhoods,0,0,0.155292942,0,0,0.0010557,0,0.175355366,0.643951964,0.024344019,0,0,0,0,0,0,0
E01006049,URB,Urban buffer,0,0,0.008073128,0,0.220247699,0,0.770755535,0.000923667,0,0,0,0,0,0,0,0,0
E01006069,URB,Urban buffer,0,3.89E-05,0.41490577,0,0,0,0.558671892,0.00783516,0,0.018548292,0,0,0,0,0,0,0
E01006096,ACS,Accessible suburbia,0,0.957623404,0.0365755,0,0,0,0,0.005801074,0,0,0,0,0,0,0,0,0
E01006105,URB,Urban buffer,0,0,0.006568534,0,0.380704001,0,0.608933342,0.003794115,0,0,0,0,0,0,0,0,0
E01006116,ACS,Accessible suburbia,0,0.405670263,0.256527141,0,0.10343728,0,0,0,0.234365358,0,0,0,0,0,0,0,0
E01006117,DRN,Dense residential neighbourhoods,0,0.197781645,0.041248647,0,0,0,0,0,0.76096973,0,0,0,0,0,0,0,0
E01006123,WAL,Warehouse/Park land,0,0.329810372,0.209503046,0,0.45093809,0,0,0,0.0097485,0,0,0,0,0,0,0,0
E01006135,URB,Urban buffer,0,0.28600399,0.014493801,0,0.264967968,0,0.434534233,0,0,0,0,0,0,0,0,0,0
E01006138,WAL,Warehouse/Park land,0,0.212228493,0.024016762,0,0.734334513,0,0.029420242,0,0,0,0,0,0,0,0,0,0
E01006146,ACS,Accessible suburbia,0,0.974502289,0,0,0,0,0,0,0,0.025497721,0,0,0,0,0,0,0
E01006205,ACS,Accessible suburbia,0,1.000000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006206,ACS,Accessible suburbia,0,0.637949162,0.352815351,0,0,0,0,0.009235508,0,0,0,0,0,0,0,0,0
E01006216,OPS,Open sprawl,0,0.061240375,0.596970414,0,0,0,0.341789217,0,0,0,0,0,0,0,0,0,0
E01006239,GRQ,Gridded residential quarters,0,0.208538921,0.03574157,0,0,0.515557016,0,0,0.150216639,0.089945895,0,0,0,0,0,0,0
E01006254,OPS,Open sprawl,0,0.053083746,0.778525484,0,0,0.099648813,0.053791441,0.002778272,0,0.012172226,0,0,0,0,0,0,0
E01006258,GRQ,Gridded residential quarters,0,0.176336454,0.024969433,0,0.030264488,0.408907157,0,0.015352409,0.300796365,0.030165972,0.013207735,0,0,0,0,0,0
E01006271,OPS,Open sprawl,0,0,0.612188461,0,0,0.02035401,0.341993868,0,0.023185263,0.002278384,0,0,0,0,0,0,0
E01006272,OPS,Open sprawl,0,0,0.938583234,0,0,0.05976731,0,1.57E-06,0.001647854,0,0,0,0,0,0,0,0
E01006284,OPS,Open sprawl,0,0.064146304,0.935853733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006299,OPS,Open sprawl,0,0.010152054,0.969203717,0,0,0,0.006252567,0,0.014391706,0,0,0,0,0,0,0,0
E01006302,OPS,Open sprawl,0,0,0.657256332,0,0,0,0.342743669,0,0,0,0,0,0,0,0,0,0
E01006342,OPS,Open sprawl,0,0.068549348,0.702016403,0,0.001182714,0,0.164067325,0.064184178,0,0,0,0,0,0,0,0,0
E01006362,URB,Urban buffer,0,0.014661045,0.125067823,0,0,0,0.860271158,0,0,0,0,0,0,0,0,0,0
E01006363,OPS,Open sprawl,0,0.428851807,0.496691587,0,0,0,0.07445664,0,0,0,0,0,0,0,0,0,0
E01006372,URB,Urban buffer,0,0.109318281,0.360897626,0,0,0,0.529784117,0,0,0,0,0,0,0,0,0,0
E01006375,GRQ,Gridded residential quarters,0,0,0.005838723,0,0,0.978455364,0,0,0.002062713,0.013643158,0,0,0,0,0,0,0
E01006399,OPS,Open sprawl,0,0.378432416,0.588578722,0,0,0,0,0,0.032988838,0,0,0,0,0,0,0,0
E01006406,OPS,Open sprawl,0,0.332941225,0.667058733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006408,ACS,Accessible suburbia,0,0.520249057,0.479750968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006428,WAL,Warehouse/Park land,0,0,7.32E-05,0,0.999720525,0,7.57E-05,0.000130527,0,0,0,0,0,0,0,0,0
E01006436,WAL,Warehouse/Park land,0,0,0,0,0.858355714,0,0,0,0.052067667,0.089576616,0,0,0,0,0,0,0
E01006453,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.673435944,0.326564043,0,0,0,0,0,0,0
E01006457,WAL,Warehouse/Park land,0,0,0.120192497,0,0.879807511,0,0,0,0,0,0,0,0,0,0,0,0
E01006461,OPS,Open sprawl,0,0.236095003,0.507040956,0,0.072217353,0,0,0.142967952,0,0.041678736,0,0,0,0,0,0,0
E01006464,OPS,Open sprawl,0,0.024921461,0.462371881,0,0.415802448,3.77E-05,0.029994711,0,0.066871816,0,0,0,0,0,0,0,0
E01006471,WAL,Warehouse/Park land,0,0.139662523,0.402283637,0,0.432048472,0,0,0.026005356,0,0,0,0,0,0,0,0,0
E01006498,ACS,Accessible suburbia,0,0.537085807,0.462847029,0,0,0,0,6.72E-05,0,0,0,0,0,0,0,0,0
E01006518,GRQ,Gridded residential quarters,0,0,0,0,0,0.44210426,0,0,0.376208819,0.096797499,0.084889403,0,0,0,0,0,0
E01006537,WAL,Warehouse/Park land,0,0.001743876,0,0,0.844855189,0,0,0,0.153400947,0,0,0,0,0,0,0,0
E01006553,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.879238657,0.120761395,0,0,0,0,0
E01006554,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.049248408,0,0.936392979,0.014358657,0,0,0,0,0
E01006563,DIS,Disconnected suburbia,0,0,0.002205619,0,0,0,0,0.582896358,0.031531264,0.342570505,0.040796254,0,0,0,0,0,0
E01006574,CRN,Connected residential neighbourhoods,0,0.024480705,0,0,0,0,0,0,0,0.975519297,0,0,0,0,0,0,0
E01006585,DRN,Dense residential neighbourhoods,0,0.238131481,0,0,0,0,0,0,0.756852946,0.004348863,0.000666731,0,0,0,0,0,0
E01006600,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,1.000000012,0,0,0,0,0,0,0
E01006607,CRN,Connected residential neighbourhoods,0,1.06E-05,0,0,0,0,0,0,0,0.999989429,0,0,0,0,0,0,0
E01006644,DIS,Disconnected suburbia,0,0,0.017467488,0,0.086213925,0,0,0.896318562,0,0,0,0,0,0,0,0,0
E01006705,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.013528006,0,0.689507704,0.296964277,0,0,0,0,0
E01006712,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999996,0,0,0,0,0,0
E01006720,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.679488874,0,0.320511108,0,0,0,0,0,0
E01006742,CRN,Connected residential neighbourhoods,0,0.016964069,0,0,3.83E-11,0,0,0,0,0.983035966,0,0,0,0,0,0,0
E01006766,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,0.700921742,0.299078283,0,0,0,0,0,0
E01006785,DRN,Dense residential neighbourhoods,0,0,0.058013798,0,0.055143021,0,0,0,0.864553527,0.000280418,0.022009222,0,0,0,0,0,0
E01006799,WAL,Warehouse/Park land,0,0.017795197,0,0,0.81668627,0,0,0.165518546,0,0,0,0,0,0,0,0,0
E01006807,URB,Urban buffer,0,0.027913159,0.00570775,0,0,0,0.966379079,0,0,0,0,0,0,0,0,0,0
E01006811,ACS,Accessible suburbia,0,0.698870424,0.301129565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006819,OPS,Open sprawl,0,0.004838831,0.984487083,0,0.002940988,0,0,0,0.00539297,0.002340157,0,0,0,0,0,0,0
E01006825,URB,Urban buffer,0.098454715,0.058806831,0.015068539,0,0,0,0.827669936,0,0,0,0,0,0,0,0,0,0
E01006837,OPS,Open sprawl,0,0.124241943,0.875758058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006854,DRN,Dense residential neighbourhoods,0,0.305536473,0.115353229,0,0,0,0,0,0.399688999,0.179421298,0,0,0,0,0,0,0
E01006855,URB,Urban buffer,0,0.05707401,0,0,0.209260209,0,0.728895914,0,0,0.004769855,0,0,0,0,0,0,0
E01006887,URB,Urban buffer,0.055924108,0,0.098602333,0,0.001556717,0,0.842529431,0.001387437,0,0,0,0,0,0,0,0,0
E01006888,OPS,Open sprawl,0,0.309501005,0.424911581,0,0.206153551,0,0.046023913,0.013409956,0,0,0,0,0,0,0,0,0
E01006895,ACS,Accessible suburbia,0,0.609711397,0.025142873,0,7.58E-05,0,0.365030948,3.90E-05,0,0,0,0,0,0,0,0,0
E01006900,URB,Urban buffer,0,0.002290322,0.433563357,0,0,0,0.546553731,0,0.002427805,0.015164772,0,0,0,0,0,0,0
E01006926,ACS,Accessible suburbia,0,0.872482968,0,0,0.071122045,0,0.056394989,0,0,0,0,0,0,0,0,0,0
E01006933,ACS,Accessible suburbia,0,0.788434646,0,0,0,0,0.211565329,0,0,0,0,0,0,0,0,0,0
E01006935,ACS,Accessible suburbia,0,0.999999966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01006956,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,0.994934619,0.00506539,0,0,0,0,0,0
E01006973,ACS,Accessible suburbia,0,0.510824909,0,0,0.240912098,0,0.171726494,0.076536488,0,0,0,0,0,0,0,0,0
E01007017,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.04919809,0.412586384,0.538215504,0,0,0,0,0,0
E01007023,WAL,Warehouse/Park land,0,0.411124885,0,0,0.542056471,0,0.04316385,0.003654812,0,0,0,0,0,0,0,0,0
E01007034,ACS,Accessible suburbia,0,0.993858863,0,0,0,0,0.006141121,0,0,0,0,0,0,0,0,0,0
E01007039,OPS,Open sprawl,0,0,0.69781413,0,0.296891293,0,0.005294607,0,0,0,0,0,0,0,0,0,0
E01007053,WAL,Warehouse/Park land,0,0,0.002943461,0,0.965073975,0,0,0,0,0.031982539,0,0,0,0,0,0,0
E01007060,URB,Urban buffer,0,0.224663753,0,0,0,0,0.775336273,0,0,0,0,0,0,0,0,0,0
E01007082,ACS,Accessible suburbia,0,0.931367553,0.004365767,0,0,0,0.064266682,0,0,0,0,0,0,0,0,0,0
E01007115,ACS,Accessible suburbia,0,0.603260734,0.016098251,0,0.024191768,0,0,0.021957159,0,0.334492108,0,0,0,0,0,0,0
